Date,Open,High,Low,Close,Volume
10-May-10,66.74,69.48,66.74,69.48,17249870
7-May-10,66.69,67.12,63.00,63.95,17065010
6-May-10,68.52,69.46,62.50,66.80,17378580
5-May-10,68.41,69.89,67.15,68.95,14362670
4-May-10,70.21,70.30,68.66,69.30,12909580
3-May-10,69.70,71.20,69.50,70.90,10427680
30-Apr-10,70.85,71.64,68.77,68.90,14952250
29-Apr-10,70.80,71.80,70.10,70.99,36911230
28-Apr-10,62.62,62.79,62.00,62.14,16106300
27-Apr-10,63.14,63.20,61.55,62.01,12949280
26-Apr-10,64.82,65.15,63.71,64.08,9027330
23-Apr-10,64.24,64.78,64.07,64.58,8499750
22-Apr-10,62.50,64.19,62.32,64.00,8260800
21-Apr-10,63.63,63.68,62.50,63.00,8808910
20-Apr-10,62.08,63.58,61.98,63.58,14536610
19-Apr-10,62.73,63.07,60.22,61.35,19740050
16-Apr-10,64.34,64.50,63.01,63.24,16052690
15-Apr-10,63.94,65.00,63.82,64.90,17125640
14-Apr-10,63.13,63.96,63.00,63.77,13645890
13-Apr-10,62.74,63.04,62.35,62.67,8848070
12-Apr-10,62.56,62.95,62.20,62.62,6537970
9-Apr-10,62.30,62.74,62.02,62.55,10592630
8-Apr-10,61.60,62.28,61.15,61.98,10567710
7-Apr-10,61.86,62.75,61.60,61.77,14934900
6-Apr-10,59.82,61.94,59.68,61.94,16755010
5-Apr-10,60.20,60.40,59.70,60.10,6730060
2-Apr-10,60.00,60.00,60.00,60.00,0
1-Apr-10,60.00,60.00,60.00,60.00,0
31-Mar-10,59.54,59.85,59.30,59.70,6596900
30-Mar-10,60.25,60.72,59.62,59.82,9727720
29-Mar-10,59.74,60.74,59.50,60.35,9270880
26-Mar-10,58.85,59.85,58.52,59.64,13642000
25-Mar-10,61.21,61.35,59.07,59.20,25631850
24-Mar-10,59.59,61.34,59.50,60.85,32558450
23-Mar-10,59.06,60.32,58.75,59.49,36700390
22-Mar-10,57.04,58.58,56.40,57.97,32522390
19-Mar-10,58.30,58.38,56.85,56.96,18970670
18-Mar-10,56.51,57.00,56.08,56.47,9864650
17-Mar-10,57.53,57.80,56.40,56.70,14836110
16-Mar-10,58.21,58.80,57.15,57.32,24370700
15-Mar-10,57.05,62.85,56.32,57.68,52122550
12-Mar-10,55.85,55.95,54.98,55.02,14487760
11-Mar-10,54.85,55.64,54.54,55.41,16119190
10-Mar-10,54.21,55.15,54.16,54.92,16723960
9-Mar-10,53.34,54.43,53.34,53.91,15210660
8-Mar-10,52.38,53.66,52.22,53.43,14647660
5-Mar-10,51.99,52.50,51.58,52.08,12167780
4-Mar-10,51.80,52.50,51.49,52.38,8278780
3-Mar-10,51.46,51.81,51.25,51.70,7370190
2-Mar-10,52.45,52.48,51.54,51.89,9982250
1-Mar-10,52.08,52.32,51.57,52.29,10280670
26-Feb-10,50.97,51.87,50.83,51.87,10966260
25-Feb-10,50.22,50.89,49.54,50.89,9829150
24-Feb-10,50.20,50.65,49.86,50.55,8700070
23-Feb-10,50.35,50.71,49.80,50.17,11456650
22-Feb-10,50.15,50.97,50.12,50.72,16404500
19-Feb-10,49.69,50.04,49.36,50.02,11406860
18-Feb-10,48.75,49.89,48.61,49.76,11560330
17-Feb-10,48.90,48.90,48.50,48.75,6167730
16-Feb-10,49.25,49.40,48.68,48.95,12085730
15-Feb-10,49.00,49.00,49.00,49.00,0
12-Feb-10,49.00,49.00,49.00,49.00,0
11-Feb-10,48.18,48.93,48.16,48.75,21938610
10-Feb-10,47.19,48.29,46.50,48.21,56522700
9-Feb-10,44.73,44.90,43.24,43.50,28056200
8-Feb-10,44.59,45.29,44.17,44.32,11832480
5-Feb-10,44.30,44.92,43.92,44.88,17819810
4-Feb-10,44.41,44.85,43.79,44.09,15444270
3-Feb-10,43.75,45.10,43.50,44.98,30618580
2-Feb-10,42.84,42.85,42.31,42.62,9888950
1-Feb-10,41.78,42.98,41.68,42.57,16966370
29-Jan-10,42.01,42.40,40.67,41.17,12736570
28-Jan-10,42.74,42.90,41.70,41.78,10453780
27-Jan-10,42.27,42.57,41.61,42.44,14341050
26-Jan-10,41.46,42.36,40.92,41.94,13982860
25-Jan-10,42.09,42.40,41.31,41.52,10407360
22-Jan-10,43.18,43.20,41.50,41.69,23882210
21-Jan-10,43.76,44.30,43.40,44.00,12044610
20-Jan-10,43.37,44.73,43.34,43.97,18425750
19-Jan-10,45.00,45.20,42.91,44.08,55317290
18-Jan-10,46.77,46.77,46.77,46.77,0
15-Jan-10,46.77,46.77,46.77,46.77,0
14-Jan-10,44.06,46.80,43.44,46.42,60286650
13-Jan-10,44.27,44.32,42.50,43.95,120698930
12-Jan-10,39.41,39.57,38.47,38.65,30951910
11-Jan-10,40.58,40.71,39.78,40.06,12216280
8-Jan-10,40.00,40.80,39.60,40.43,16701710
7-Jan-10,41.04,41.16,40.20,40.46,14337070
6-Jan-10,41.90,42.01,40.93,41.25,23437920
5-Jan-10,41.05,41.20,40.24,40.59,15725650
4-Jan-10,41.60,41.70,40.78,41.00,13466670
1-Jan-10,41.12,41.12,41.12,41.12,0
31-Dec-09,41.12,41.12,41.12,41.12,0
30-Dec-09,41.69,41.99,41.42,41.62,7276370
29-Dec-09,42.65,42.68,41.81,41.96,7872660
28-Dec-09,41.85,42.64,41.77,42.43,11085620
25-Dec-09,41.60,41.60,41.60,41.60,0
24-Dec-09,41.59,42.18,41.42,41.60,7954040
23-Dec-09,40.01,41.50,40.00,41.42,13645180
22-Dec-09,40.85,41.05,39.46,39.88,16790740
21-Dec-09,41.52,41.79,40.57,40.74,11356100
18-Dec-09,41.72,41.96,41.13,41.44,13512480
17-Dec-09,42.22,42.51,41.50,41.58,13357020
16-Dec-09,42.63,42.92,42.35,42.63,7732600
15-Dec-09,42.25,42.98,42.17,42.40,10578590
14-Dec-09,42.02,42.50,41.64,42.45,7745380
11-Dec-09,42.46,42.50,41.70,41.81,6957770
10-Dec-09,42.72,42.88,42.20,42.23,9162230
9-Dec-09,41.90,42.67,41.51,42.65,12407500
8-Dec-09,41.71,42.42,41.61,41.88,10843830
7-Dec-09,42.40,42.57,41.81,42.10,12665510
4-Dec-09,43.27,43.54,42.20,42.53,15850050
3-Dec-09,43.46,43.85,42.67,42.79,11856300
2-Dec-09,43.63,44.10,43.33,43.47,13246360
1-Dec-09,43.86,43.95,43.26,43.56,14366450
30-Nov-09,43.51,43.77,42.86,43.37,18891220
27-Nov-09,42.65,44.15,42.56,43.97,13379180
26-Nov-09,44.22,44.22,44.22,44.22,0
25-Nov-09,43.83,44.32,43.71,44.22,12251120
24-Nov-09,43.55,43.73,42.90,43.55,12138230
23-Nov-09,43.39,43.99,43.32,43.90,14323170
20-Nov-09,42.42,42.78,42.18,42.76,11138750
19-Nov-09,43.12,43.19,42.32,42.80,14179900
18-Nov-09,44.05,44.10,43.12,43.51,17069120
17-Nov-09,43.60,44.29,43.56,44.15,13066000
16-Nov-09,43.73,44.26,43.40,43.83,16823640
13-Nov-09,42.90,43.25,42.43,43.25,12253550
12-Nov-09,42.80,43.39,42.43,42.72,16087330
11-Nov-09,43.19,43.84,42.31,43.05,21540920
10-Nov-09,42.55,42.89,42.18,42.81,14849770
9-Nov-09,41.60,42.59,41.44,42.59,26145810
6-Nov-09,39.06,41.05,39.00,40.97,26381640
5-Nov-09,38.95,39.74,38.87,39.62,18678240
4-Nov-09,38.60,39.20,38.50,38.64,15831500
3-Nov-09,37.04,38.45,36.91,38.30,14418160
2-Nov-09,37.95,38.05,37.00,37.54,21920620
30-Oct-09,39.18,39.89,37.68,37.79,26639030
29-Oct-09,39.57,40.09,38.91,39.34,25078280
28-Oct-09,38.37,39.94,38.34,39.68,47811030
27-Oct-09,36.84,38.82,35.30,38.37,107527210
26-Oct-09,43.89,43.99,42.46,43.30,35819120
23-Oct-09,42.23,43.75,41.85,43.53,32623830
22-Oct-09,40.40,41.62,40.34,41.56,12712070
21-Oct-09,40.46,41.65,40.46,40.59,13741370
20-Oct-09,41.42,41.89,40.42,40.87,19057910
19-Oct-09,39.67,41.30,39.23,41.10,21026850
16-Oct-09,40.18,40.38,39.54,39.58,16337290
15-Oct-09,40.90,41.22,39.89,39.99,22739420
14-Oct-09,41.37,41.70,40.59,41.02,18232790
13-Oct-09,41.30,41.47,40.44,40.75,27360950
12-Oct-09,42.34,42.64,41.07,41.35,27705570
9-Oct-09,41.89,42.87,41.55,42.71,27000380
8-Oct-09,41.73,41.99,41.03,41.27,22904660
7-Oct-09,39.90,41.46,39.90,41.38,27673830
6-Oct-09,38.62,40.12,38.62,40.10,32279500
5-Oct-09,37.90,38.30,37.70,38.19,10802740
2-Oct-09,36.95,38.30,36.60,37.52,14287810
1-Oct-09,39.07,39.29,37.15,37.20,26273330
30-Sep-09,39.50,39.67,38.38,39.10,18105730
29-Sep-09,39.45,39.74,39.01,39.44,11502620
28-Sep-09,39.03,39.80,38.80,39.60,11320530
25-Sep-09,38.63,39.21,38.22,38.76,15609220
24-Sep-09,39.68,39.80,37.63,39.02,28730220
23-Sep-09,39.91,40.36,39.40,39.50,14173220
22-Sep-09,40.57,40.69,39.50,39.63,16106850
21-Sep-09,39.60,40.10,38.99,40.02,13983100
18-Sep-09,40.06,40.16,39.62,40.00,13855640
17-Sep-09,40.23,40.80,39.62,39.92,22196110
16-Sep-09,40.14,40.43,39.82,40.29,26811070
15-Sep-09,38.35,39.80,38.15,39.75,36465060
14-Sep-09,37.40,37.97,37.08,37.95,17684570
11-Sep-09,37.80,37.87,36.70,37.00,16806150
10-Sep-09,36.51,37.25,36.33,37.24,20725500
9-Sep-09,35.78,36.44,35.60,36.36,20137470
8-Sep-09,35.05,35.92,35.00,35.72,24449540
4-Sep-09,32.95,34.49,32.66,34.33,20806920
3-Sep-09,33.12,33.12,32.50,32.95,9562870
2-Sep-09,31.70,32.78,31.65,32.49,18905520
1-Sep-09,32.79,33.87,31.65,31.88,24333480
31-Aug-09,33.17,33.26,32.64,33.01,13300010
28-Aug-09,34.48,34.66,33.67,33.95,10959460
27-Aug-09,34.42,34.49,33.53,34.01,9879850
26-Aug-09,34.66,34.81,34.00,34.37,10540110
25-Aug-09,34.85,35.00,34.52,34.78,11128200
24-Aug-09,35.00,35.00,34.00,34.00,13329290
21-Aug-09,34.31,34.77,33.94,34.50,15774890
20-Aug-09,33.54,33.97,33.44,33.92,13858750
19-Aug-09,32.01,33.20,31.85,33.08,19473840
18-Aug-09,32.40,32.96,32.12,32.74,15583250
17-Aug-09,32.51,32.75,31.97,32.16,21491190
14-Aug-09,34.53,34.61,33.71,33.96,14319910
13-Aug-09,35.28,35.42,34.40,34.72,11473360
12-Aug-09,34.59,35.07,34.50,34.86,10813680
10-Aug-09,34.89,35.46,34.65,35.19,12681350
7-Aug-09,34.70,35.00,34.30,34.70,14179920
6-Aug-09,35.00,35.06,34.11,34.13,13377890
5-Aug-09,35.40,35.40,34.24,34.70,11665240
4-Aug-09,35.30,35.78,34.81,35.14,12453030
3-Aug-09,35.46,36.00,35.27,35.44,13830530
31-Jul-09,35.18,35.54,34.63,34.81,11585640
30-Jul-09,35.23,35.75,35.00,35.18,17672440
29-Jul-09,34.60,34.95,34.16,34.45,12160450
28-Jul-09,35.43,35.79,34.90,35.11,18131250
27-Jul-09,36.01,36.85,35.28,35.68,28565570
24-Jul-09,33.99,36.33,33.81,35.81,48859240
23-Jul-09,32.60,33.56,32.57,33.26,22106550
22-Jul-09,33.00,33.08,32.18,32.46,21023270
21-Jul-09,33.79,33.87,32.64,33.21,24338500
20-Jul-09,31.85,33.82,31.70,33.62,30892460
17-Jul-09,32.09,32.37,31.62,32.16,17089800
16-Jul-09,31.68,32.56,31.60,32.25,31380480
15-Jul-09,30.30,31.88,30.25,31.58,31543950
14-Jul-09,29.27,29.98,29.11,29.90,18186090
13-Jul-09,28.62,29.09,28.00,29.06,16306450
10-Jul-09,28.02,28.66,28.00,28.42,15674980
9-Jul-09,27.93,28.60,27.06,28.18,21945870
8-Jul-09,27.81,28.10,26.80,27.49,23658610
7-Jul-09,28.49,28.70,27.57,27.62,13455230
6-Jul-09,28.80,28.90,27.83,28.58,17891700
3-Jul-09,29.00,29.00,29.00,29.00,0
2-Jul-09,29.15,29.33,28.78,28.95,14576150
1-Jul-09,30.28,30.30,29.41,29.51,13951880
30-Jun-09,29.86,30.26,29.43,30.11,14262770
29-Jun-09,30.44,30.58,29.56,29.82,18318810
26-Jun-09,29.35,30.18,29.15,30.12,16440820
25-Jun-09,27.89,29.32,27.82,29.32,18868830
24-Jun-09,27.76,28.59,27.71,28.34,18305590
23-Jun-09,27.75,27.97,26.55,27.28,24952990
22-Jun-09,29.40,29.50,27.40,27.80,24240340
19-Jun-09,29.33,29.98,29.22,29.76,16931870
18-Jun-09,29.75,29.75,29.13,29.40,14809870
17-Jun-09,29.20,29.91,28.84,29.59,20797330
16-Jun-09,29.44,29.68,28.74,28.90,15368280
15-Jun-09,28.35,29.38,28.18,29.23,23898470
12-Jun-09,29.71,29.75,28.59,28.90,22434000
11-Jun-09,29.81,30.20,29.27,30.07,19725380
10-Jun-09,30.88,30.97,29.52,29.83,29500710
9-Jun-09,30.53,31.02,30.20,30.92,21791870
8-Jun-09,30.00,30.45,29.25,30.39,22518230
5-Jun-09,29.77,30.76,29.53,30.41,28059950
4-Jun-09,28.95,29.48,28.57,29.34,20290800
3-Jun-09,27.67,28.80,27.50,28.69,21624450
2-Jun-09,28.40,28.55,27.72,27.80,20349230
1-Jun-09,26.82,28.82,26.68,28.60,28008430
29-May-09,26.00,26.42,25.95,26.38,13335660
28-May-09,25.47,25.98,25.30,25.82,14420030
27-May-09,24.74,25.50,24.56,25.11,13930190
26-May-09,23.65,24.86,23.65,24.74,12677580
22-May-09,24.25,24.42,23.65,23.99,7846640
21-May-09,24.32,24.40,23.70,24.05,12335250
20-May-09,24.87,25.48,24.42,24.70,14865000
19-May-09,24.51,24.91,24.16,24.70,13237460
18-May-09,23.90,24.44,23.43,24.36,13848320
15-May-09,23.36,23.88,23.22,23.50,9156090
14-May-09,23.05,23.66,22.96,23.46,13864220
13-May-09,23.77,24.07,22.98,23.10,15885590
12-May-09,24.18,24.34,23.60,24.12,14762540
11-May-09,24.11,24.48,23.70,23.96,16350920
8-May-09,25.00,25.20,23.76,24.60,22876960
7-May-09,25.77,25.80,24.30,24.70,24568910
6-May-09,25.16,25.70,24.78,25.57,23633250
5-May-09,24.80,24.98,24.27,24.98,15695240
4-May-09,23.84,24.83,23.66,24.82,21954420
1-May-09,23.40,23.82,23.09,23.56,13282180
30-Apr-09,23.20,23.64,22.98,23.29,21436290
29-Apr-09,22.32,22.94,22.00,22.73,25030060
28-Apr-09,22.96,23.66,21.74,22.12,50800700
27-Apr-09,21.67,22.52,21.56,22.49,23889640
24-Apr-09,21.54,21.99,20.96,21.75,22776240
23-Apr-09,21.38,21.58,20.84,21.25,14927810
22-Apr-09,20.43,21.80,20.28,20.83,23401360
21-Apr-09,19.55,20.50,19.46,20.46,13620570
20-Apr-09,20.50,20.78,19.77,20.00,19161500
17-Apr-09,19.94,21.11,19.94,21.01,25189790
16-Apr-09,19.75,20.49,19.33,20.34,26597550
15-Apr-09,19.57,19.76,18.91,19.60,15319670
14-Apr-09,20.29,20.38,19.60,19.80,17155990
13-Apr-09,18.95,20.07,18.80,19.95,22254810
10-Apr-09,19.03,19.03,19.03,19.03,0
9-Apr-09,18.90,19.34,18.18,19.03,22387500
8-Apr-09,18.00,18.49,17.77,18.26,16896200
7-Apr-09,18.25,18.40,17.71,17.74,16980560
6-Apr-09,18.50,18.74,18.10,18.64,11337290
3-Apr-09,18.50,19.00,18.00,18.75,15290380
2-Apr-09,18.34,19.00,18.22,18.49,25342090
1-Apr-09,17.43,17.83,17.10,17.48,13645420
31-Mar-09,17.68,18.04,17.25,17.66,16008380
30-Mar-09,17.70,17.78,16.95,17.30,20573780
27-Mar-09,18.26,18.62,18.00,18.32,10767790
26-Mar-09,18.85,19.23,18.51,18.64,21687610
25-Mar-09,19.31,19.49,17.86,18.38,34227200
24-Mar-09,18.64,19.77,18.45,18.83,36963070
23-Mar-09,18.08,18.79,17.80,18.26,21589070
20-Mar-09,17.64,17.70,17.24,17.52,12169650
19-Mar-09,17.55,17.80,17.18,17.52,11752960
18-Mar-09,17.27,17.59,16.97,17.50,22689940
17-Mar-09,15.99,17.58,15.80,17.54,26739820
16-Mar-09,17.09,17.18,16.08,16.13,25795050
13-Mar-09,17.08,17.62,16.70,17.27,17460200
12-Mar-09,16.92,17.10,16.36,16.94,17620930
11-Mar-09,16.68,17.21,16.05,16.82,27057490
10-Mar-09,16.13,16.79,15.95,16.66,23589320
9-Mar-09,15.37,16.34,15.28,15.51,16705480
6-Mar-09,16.11,16.36,15.11,15.70,21375490
5-Mar-09,16.06,16.49,15.80,16.15,31458570
4-Mar-09,15.20,16.35,15.17,15.73,38340850
3-Mar-09,14.17,14.70,13.86,14.46,21202720
2-Mar-09,14.52,14.71,13.63,13.72,23001560
27-Feb-09,14.09,15.24,14.09,14.83,22551520
26-Feb-09,14.71,15.30,14.50,14.59,25580830
25-Feb-09,14.29,14.80,14.02,14.38,29840150
24-Feb-09,13.15,14.52,12.98,14.28,29773020
23-Feb-09,13.95,14.03,13.11,13.18,16500630
20-Feb-09,13.05,13.90,12.82,13.63,33306820
19-Feb-09,13.46,13.90,13.18,13.26,44539990
18-Feb-09,12.40,13.01,12.34,12.81,28067860
17-Feb-09,12.25,12.50,11.96,12.24,23097480
13-Feb-09,13.10,13.19,12.75,12.82,13522620
12-Feb-09,13.10,13.27,12.70,13.20,18500670
11-Feb-09,13.26,13.73,13.16,13.39,17034300
10-Feb-09,13.89,14.15,13.02,13.08,26145110
9-Feb-09,12.91,14.19,12.90,14.06,43515590
6-Feb-09,12.50,12.66,12.00,12.46,31852070
5-Feb-09,12.78,12.78,12.27,12.53,24702000
4-Feb-09,12.61,13.42,12.60,12.90,24417390
3-Feb-09,12.70,12.75,12.22,12.52,18100220
2-Feb-09,12.80,12.94,12.32,12.55,20350330
30-Jan-09,13.20,13.25,12.80,12.88,19771670
29-Jan-09,12.60,13.18,12.50,12.86,33239430
28-Jan-09,12.00,13.00,11.81,12.72,45960310
27-Jan-09,11.82,11.90,11.32,11.53,18477700
26-Jan-09,11.30,11.93,11.29,11.56,26985110
23-Jan-09,10.98,11.43,10.70,11.20,31530180
22-Jan-09,11.00,11.45,10.92,11.25,27260000
21-Jan-09,11.16,11.45,10.81,11.09,28107460
20-Jan-09,11.54,11.55,10.92,10.96,25580730
16-Jan-09,11.20,11.67,11.02,11.59,29524160
15-Jan-09,11.10,11.28,10.50,10.94,30263220
14-Jan-09,11.34,11.66,10.71,10.98,28598620
13-Jan-09,11.68,11.97,11.39,11.55,26000510
12-Jan-09,11.86,12.20,11.35,11.41,16519890
9-Jan-09,12.60,12.69,11.87,12.06,14846080
8-Jan-09,12.48,12.60,12.03,12.46,22422600
7-Jan-09,13.22,13.22,12.50,12.73,20095900
6-Jan-09,13.85,13.94,13.34,13.57,27668260
5-Jan-09,13.18,14.00,13.02,13.78,24138080
2-Jan-09,13.20,13.60,13.00,13.54,16570630
1-Jan-09,13.06,13.06,13.06,13.06,0
31-Dec-08,12.65,13.19,12.65,13.06,15658340
30-Dec-08,12.30,12.70,12.20,12.69,14094730
29-Dec-08,12.50,12.70,12.01,12.18,12331180
26-Dec-08,12.55,12.55,12.25,12.39,3540970
25-Dec-08,12.37,12.37,12.37,12.37,0
24-Dec-08,12.50,12.65,12.31,12.37,8368220
23-Dec-08,12.40,12.60,12.20,12.50,19991240
22-Dec-08,13.15,13.24,12.14,12.31,23146830
19-Dec-08,13.11,13.40,12.95,13.11,20722740
18-Dec-08,13.80,14.04,12.95,13.07,30908310
17-Dec-08,13.15,14.24,12.70,13.55,48979010
16-Dec-08,13.08,13.35,12.66,13.20,63799800
15-Dec-08,11.23,11.99,11.15,11.81,38576030
12-Dec-08,10.80,11.60,10.70,11.40,42282420
11-Dec-08,11.24,12.10,10.78,11.13,123038330
10-Dec-08,11.10,11.25,10.05,10.45,59410750
9-Dec-08,11.44,12.50,10.70,10.94,70362180
8-Dec-08,11.60,12.44,11.33,11.80,72314300
5-Dec-08,11.15,11.35,10.28,10.91,53194540
4-Dec-08,11.33,11.99,11.18,11.45,34145410
3-Dec-08,11.37,12.17,10.71,11.37,41525460
2-Dec-08,11.91,12.14,11.40,11.86,41146150
1-Dec-08,12.39,12.50,11.38,11.63,42432390
28-Nov-08,14.05,14.20,12.66,13.59,22846950
27-Nov-08,14.28,14.28,14.28,14.28,0
26-Nov-08,12.12,14.49,12.10,14.28,47535630
25-Nov-08,11.90,12.83,11.70,12.40,40331350
24-Nov-08,11.47,11.85,10.92,11.51,34517460
21-Nov-08,11.56,11.80,10.62,11.27,43981710
20-Nov-08,10.64,12.09,10.56,11.04,61835270
19-Nov-08,12.56,13.32,11.10,11.17,83583420
18-Nov-08,13.90,14.06,12.15,12.88,88624860
17-Nov-08,16.30,16.50,13.05,13.41,125625340
14-Nov-08,18.40,19.37,17.75,17.89,32533440
13-Nov-08,18.52,19.00,16.20,18.99,62857680
12-Nov-08,18.55,19.50,18.05,18.30,37476600
11-Nov-08,20.42,20.50,18.69,19.08,46525440
10-Nov-08,22.40,22.80,20.38,21.13,27435580
7-Nov-08,21.22,22.30,21.22,21.80,26873000
6-Nov-08,21.31,21.89,20.33,20.97,27231000
5-Nov-08,22.82,23.08,21.63,21.73,29012000
4-Nov-08,21.00,23.98,20.61,23.46,47496000
3-Nov-08,21.01,21.56,20.21,20.47,22126000
31-Oct-08,21.00,21.26,20.02,20.60,22605000
30-Oct-08,22.30,22.59,21.02,21.36,27997000
29-Oct-08,20.65,22.38,20.30,21.19,35456000
28-Oct-08,18.83,21.00,18.26,20.90,39326000
27-Oct-08,18.76,19.20,17.85,17.90,27199000
24-Oct-08,17.72,20.00,17.63,19.12,37657000
23-Oct-08,23.98,24.03,20.60,21.25,66530000
22-Oct-08,24.37,25.86,23.74,24.91,39911000
21-Oct-08,24.84,26.00,24.31,24.87,22704000
20-Oct-08,24.61,25.70,24.20,25.44,31075000
17-Oct-08,23.35,24.76,21.82,23.95,36448000
16-Oct-08,22.70,22.86,20.50,22.63,39322000
15-Oct-08,24.21,25.00,22.40,22.72,28981000
14-Oct-08,27.41,27.48,24.70,25.02,32173000
13-Oct-08,22.40,27.15,22.02,26.60,52399000
10-Oct-08,19.81,21.55,19.80,21.38,41159000
9-Oct-08,22.09,22.40,20.16,20.62,23597000
8-Oct-08,20.68,22.80,20.68,21.33,32916000
7-Oct-08,23.02,23.37,21.25,21.44,29601000
6-Oct-08,20.57,22.77,20.38,22.77,41311000
3-Oct-08,23.88,24.38,22.05,22.24,27804000
2-Oct-08,24.42,24.84,23.00,23.35,22878000
1-Oct-08,24.80,25.25,23.82,24.45,17230000
30-Sep-08,23.60,25.10,23.58,24.82,27097000
29-Sep-08,25.01,25.24,22.70,23.12,34046000
26-Sep-08,26.60,26.74,25.46,26.08,23412000
25-Sep-08,26.72,27.97,26.54,27.55,24907000
24-Sep-08,26.80,27.86,26.20,26.73,20853000
23-Sep-08,27.11,27.77,26.14,26.35,23089000
22-Sep-08,29.15,29.35,26.56,26.86,18036000
19-Sep-08,31.02,31.13,28.05,28.98,30775000
18-Sep-08,25.97,30.52,23.61,30.52,45305000
17-Sep-08,26.22,27.00,24.77,25.45,35319000
16-Sep-08,26.70,27.89,26.20,26.65,38527000
15-Sep-08,26.86,28.39,26.81,27.30,26057000
12-Sep-08,27.71,28.60,26.91,28.20,30348000
11-Sep-08,25.60,28.39,25.36,28.25,36775000
10-Sep-08,25.51,26.76,25.50,26.41,26923000
9-Sep-08,27.09,27.86,25.20,25.41,31698000
8-Sep-08,28.15,28.88,26.51,27.44,40238000
5-Sep-08,26.70,27.60,26.07,27.07,29918000
4-Sep-08,29.20,29.20,27.04,27.11,33729000
3-Sep-08,30.96,31.09,28.97,29.32,30154000
2-Sep-08,31.98,32.20,30.66,30.85,16563000
29-Aug-08,31.82,32.00,30.97,31.37,8181000
28-Aug-08,31.88,32.10,31.41,31.65,11205000
27-Aug-08,31.10,31.94,30.95,31.57,16350000
26-Aug-08,32.04,32.17,30.76,31.01,23221000
25-Aug-08,32.30,33.02,31.90,32.24,12287000
22-Aug-08,32.59,32.94,32.30,32.40,8567000
21-Aug-08,31.73,32.50,31.62,32.33,12272000
20-Aug-08,31.40,32.40,31.35,32.12,24285000
19-Aug-08,30.30,31.38,30.20,30.88,20320000
18-Aug-08,32.09,32.28,30.50,30.72,18266000
15-Aug-08,32.66,32.83,31.80,32.10,15997000
14-Aug-08,31.16,32.74,31.12,32.49,22596000
13-Aug-08,30.89,31.77,30.36,31.56,20260000
12-Aug-08,30.58,31.78,30.32,31.15,24792000
11-Aug-08,31.50,31.68,30.18,30.44,26098000
8-Aug-08,32.43,32.68,31.70,31.93,19062000
7-Aug-08,33.39,33.57,32.27,32.76,20340000
6-Aug-08,33.04,34.23,32.78,33.88,21888000
5-Aug-08,33.30,33.45,32.45,33.03,21824000
4-Aug-08,34.04,34.35,32.98,33.02,18281000
1-Aug-08,34.65,34.70,34.05,34.42,14473000
31-Jul-08,34.42,35.20,34.17,34.72,18362000
30-Jul-08,34.86,35.34,34.31,35.02,24009000
29-Jul-08,33.62,34.85,32.96,34.81,28228000
28-Jul-08,33.67,34.55,33.21,33.44,29464000
25-Jul-08,33.66,33.66,32.83,33.24,22648000
24-Jul-08,32.60,34.10,32.14,33.51,64410000
23-Jul-08,29.75,29.90,28.71,28.87,27207000
22-Jul-08,28.97,29.49,28.50,29.24,25714000
21-Jul-08,29.28,29.90,29.11,29.70,21035000
18-Jul-08,29.62,29.74,28.90,29.15,26318000
17-Jul-08,30.40,30.70,29.66,30.29,32746000
16-Jul-08,28.70,29.96,28.07,29.89,31223000
15-Jul-08,28.55,29.36,27.25,28.20,55824000
14-Jul-08,31.28,31.45,28.71,29.14,50005000
11-Jul-08,32.22,32.40,30.33,30.51,52178000
10-Jul-08,33.63,33.98,32.48,32.93,31193000
9-Jul-08,33.39,34.40,33.15,33.28,37364000
8-Jul-08,33.42,33.90,32.04,33.46,37654000
7-Jul-08,32.10,33.23,32.00,32.79,39943000
3-Jul-08,31.68,32.12,30.93,31.60,18463000
2-Jul-08,32.15,33.07,31.02,31.20,37608000
1-Jul-08,30.56,31.90,30.34,31.77,41472000
30-Jun-08,31.55,32.05,31.07,31.30,21865000
27-Jun-08,31.20,31.69,30.53,31.32,26702000
26-Jun-08,32.31,32.80,31.40,31.48,32646000
25-Jun-08,31.45,33.31,31.10,33.21,44069000
24-Jun-08,31.50,31.86,30.32,30.67,39199000
23-Jun-08,32.40,32.69,31.57,31.89,22987000
20-Jun-08,33.20,33.23,32.00,32.29,23978000
19-Jun-08,32.93,33.60,32.62,33.48,24314000
18-Jun-08,32.82,33.54,32.66,33.25,26734000
17-Jun-08,33.90,34.44,33.09,33.26,31661000
16-Jun-08,32.40,33.87,32.32,33.59,24004000
13-Jun-08,31.94,32.84,31.60,32.68,28808000
12-Jun-08,32.50,33.29,31.05,31.54,35031000
11-Jun-08,32.78,33.08,31.87,31.90,23982000
10-Jun-08,32.30,32.88,31.53,32.63,40665000
9-Jun-08,34.72,34.84,32.20,33.20,35771000
6-Jun-08,35.67,35.80,34.46,34.50,29439000
5-Jun-08,34.79,36.20,34.56,36.18,36342000
4-Jun-08,34.09,34.89,33.90,34.45,25411000
3-Jun-08,33.92,34.50,33.17,34.21,29344000
2-Jun-08,34.20,34.60,33.47,33.78,28147000
30-May-08,34.78,35.00,34.32,34.51,19859000
29-May-08,34.60,35.15,34.30,34.49,28389000
28-May-08,34.00,34.56,33.67,34.49,33579000
